1,2018-04-30 23:00,46,797,30,60,0,0
1,2018-05-01 0:00,30,597,23,46,0,0
1,2018-05-01 1:00,35,481,24,53,0,0
1,2018-05-01 2:00,29,416,23,4,0,0
1,2018-05-01 3:00,24,401,22,4,0,0
1,2018-05-01 4:00,21,391,19,37,0,0
1,2018-05-01 5:00,19,443,23,44,0,0
1,2018-05-01 6:00,26,527,26,5,0,0
1,2018-05-01 7:00,30,580,28,5,0,0
1,2018-05-01 8:00,33,631,31,62,0,0
1,2018-05-01 9:00,39,683,34,66,0,0
1,2018-05-01 10:00,47,762,26,51,0,0
1,2018-05-01 11:00,43,776,29,5,0,0
1,2018-05-01 12:00,40,573,28,56,0,0
1,2018-05-01 13:00,46,59,27,54,0,0
1,2018-05-01 14:00,40,597,36,71,0,0
1,2018-05-01 15:00,38,69,40,75,0,0
1,2018-05-01 16:00,44,666,35,65,0,0
1,2018-05-01 17:00,47,835,32,61,0,0
1,2018-05-01 18:00,51,825,28,57,0,0
1,2018-05-01 19:00,7,875,30,71,0,0
1,2018-05-01 20:00,66,786,33,64,0,0
1,2018-05-01 21:00,77,877,39,77,0,0
1,2018-05-01 22:00,50,743,43,86,0,0
1,2018-05-01 23:00,27,668,44,81,0,0
1,2018-05-02 0:00,48,534,34,65,0,0
1,2018-05-02 1:00,32,447,2,54,0,0
1,2018-05-02 2:00,28,405,28,57,0,0
1,2018-05-02 3:00,22,411,24,41,0,0
1,2018-05-02 4:00,25,402,2,48,0,0
1,2018-05-02 5:00,17,446,18,40,0,0
1,2018-05-02 6:00,18,586,23,46,0,0
1,2018-05-02 7:00,2,97,3,67,0,0
1,2018-05-02 8:00,34,1398,39,74,0,0
1,2018-05-02 9:00,3,1179,44,90,0,0
1,2018-05-02 10:00,4,981,40,77,0,0
1,2018-05-02 11:00,3,105,33,67,0,0
1,2018-05-02 12:00,31,931,37,77,0,0
1,2018-05-02 13:00,28,735,34,70,0,0
1,2018-05-02 14:00,31.6,618.6,30.6,60.9,0,0
1,2018-04-26 0:00,30,349,27,52,0,0
1,2018-04-26 1:00,23,343,30,55,0,0
1,2018-04-26 2:00,21,303,30,58,0,0
1,2018-04-26 3:00,19,279,26,50,0,0
1,2018-04-26 4:00,27,292,38,73,0,0
1,2018-04-26 5:00,32,326,43,84,0,0
1,2018-04-26 6:00,38,435,51,95,0,0
1,2018-04-26 7:00,4,745,51,95,0,0
1,2018-04-26 8:00,47,1420,65,133,0,0
1,2018-04-26 9:00,39,1391,47,88,0,0
1,2018-04-26 10:00,31,1284,4,8,0,0
1,2018-04-26 11:00,33,1441,42,81,0,0
1,2018-04-26 12:00,27,1133,38,72,0,0
1,2018-04-26 13:00,29,1056,41,79,0,0
1,2018-04-26 14:00,32,117,45,89,0,0
1,2018-04-26 15:00,38,703,26,50,0,0
1,2018-04-26 16:00,54,773,17,29,0,0
1,2018-04-26 17:00,33,986,2,36,0,0
1,2018-04-26 18:00,23,747,31,6,0,0
1,2018-04-26 19:00,23,542,25,47,0,0
1,2018-04-26 20:00,21,518,3,67,0,0
1,2018-04-26 21:00,21,695,40,76,0,0
1,2018-04-26 22:00,17,552,37,67,0,0
1,2018-04-26 23:00,17,344,32,62,0,0
1,2018-05-01 14:00,40.7,597.9,36.8,71.9,0,0
1,2018-04-21 0:00,48,503,28,6,0,0
1,2018-04-21 1:00,44,434,23,5,0,0
1,2018-04-21 2:00,46,406,25,44,0,0
1,2018-04-21 3:00,46,397,19,42,0,0
1,2018-04-21 4:00,41,378,17,59,0,0
1,2018-04-21 5:00,42,405,36,85,0,0
1,2018-04-21 6:00,51,502,45,100,0,0
1,2018-04-21 7:00,55,685,44,89,0,0
1,2018-04-21 8:00,64,906,45,84,0,0
1,2018-04-21 9:00,66,875,3,62,0,0
1,2018-04-21 10:00,60,785,33,63,0,0
1,2018-04-21 11:00,68,850,34,59,0,0
1,2018-04-21 12:00,59,784,30,52,0,0
1,2018-04-21 13:00,65,690,44,84,0,0
1,2018-04-21 14:00,58,676,4,88,0,0
1,2018-04-21 15:00,73,702,24,47,0,0
1,2018-04-21 16:00,85,716,24,53,0,0
1,2018-04-21 17:00,59,779,24,47,0,0
1,2018-04-21 18:00,47,74,27,5,0,0
1,2018-04-21 19:00,39,767,27,55,0,0
1,2018-04-21 20:00,47,701,28,57,0,0
1,2018-04-21 21:00,59,816,28,58,0,0
1,2018-04-21 22:00,43,81,26,54,0,0
1,2018-04-21 23:00,37,620,2,50,0,0
1,2018-04-22 0:00,33,518,35,58,0,0
1,2018-04-22 1:00,28,417,38,6,0,0
1,2018-04-22 2:00,22,397,3,61,0,0
1,2018-04-22 3:00,25,395,33,57,0,0
1,2018-04-22 4:00,30,388,37,65,0,0
1,2018-04-22 5:00,31,40,59,83,0,0
